ServCode;latitude;longitude;conceptKeyword;VarCode;VarName;datatype;valuetype,sample medium;Sitename;ValueCount;Organization
NWISDV; 40.10087009; -87.5972419; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MAXIMUM; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; MAXIMUM; Field Observation; SurfaceWater; VERMILION RIVER NEAR DANVILLE, IL; 487; U.S. Geological Survey (USGS)
NWISDV; 41.5561111; -90.1852778; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MAXIMUM; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; MAXIMUM; Field Observation; SurfaceWater; ROCK RIVER NEAR JOSLIN, IL; 556; U.S. Geological Survey (USGS)
NWISDV; 40.46777778; -88.86388889; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MAXIMUM; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; MAXIMUM; Field Observation; SurfaceWater; KICKAPOO CREEK AT 2100E ROAD NEAR BLOOMINGTON, IL; 783; U.S. Geological Survey (USGS)
NWISDV; 40.46777778; -88.86388889; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MEAN; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; average; Field Observation; SurfaceWater; KICKAPOO CREEK AT 2100E ROAD NEAR BLOOMINGTON, IL; 782; U.S. Geological Survey (USGS)
NWISDV; 38.09226857; -88.1561487; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MAXIMUM; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; MAXIMUM; Field Observation; SurfaceWater; LITTLE WABASH RIVER AT MAIN ST AT CARMI, IL; 372; U.S. Geological Survey (USGS)
NWISDV; 19.70725; -155.0817222; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:91049/DataType=MEAN; Nitrate plus nitrite, water, unfiltered, pounds of nitrogen per day; average; Field Observation; SurfaceWater; Waiakea Stream at Hilo, HI; 731; U.S. Geological Survey (USGS)
NWISDV; 39.63277778; -90.6077778; Colored dissolved organic matter; NWISDV:32295/DataType=MEAN; Colored dissolved organic matter (CDOM), water, in situ, single band excitation, fluorescence emission, parts per billion quinine sulfate equivalents (ppb QSE); average; Field Observation; SurfaceWater; ILLINOIS RIVER AT FLORENCE, IL; 764; U.S. Geological Survey (USGS)
NWISDV; 41.5561111; -90.1852778; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MINIMUM; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; MINIMUM; Field Observation; SurfaceWater; ROCK RIVER NEAR JOSLIN, IL; 553; U.S. Geological Survey (USGS)
NWISDV; 19.65807505; -155.1194524; Nitrogen, total; NWISDV:91058/DataType=MEAN; Total nitrogen [nitrate + nitrite + ammonia + organic-N], water, unfiltered, pounds of nitrogen per day; average; Field Observation; SurfaceWater; Waiakea Stream at Hoaka Road, HI; 731; U.S. Geological Survey (USGS)
NWISDV; 19.70725; -155.0817222; Phosphorus; NWISDV:91050/DataType=MEAN; Phosphorus, water, unfiltered, pounds of phosphorus per day; average; Field Observation; SurfaceWater; Waiakea Stream at Hilo, HI; 731; U.S. Geological Survey (USGS)
NWISDV; 38.7236111; -87.6644444; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:91049/DataType=MEAN; Nitrate plus nitrite, water, unfiltered, pounds of nitrogen per day; average; Field Observation; SurfaceWater; EMBARRAS RIVER AT LAWRENCEVILLE, IL; 473; U.S. Geological Survey (USGS)
NWISDV; 40.47277778; -88.8797222; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:91049/DataType=MEAN; Nitrate plus nitrite, water, unfiltered, pounds of nitrogen per day; average; Field Observation; SurfaceWater; KICKAPOO CREEK TRIBUTARY NEAR BLOOMINGTON, IL; 949; U.S. Geological Survey (USGS)
NWISDV; 39.465; -88.2302778; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MINIMUM; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; MINIMUM; Field Observation; SurfaceWater; KICKAPOO CREEK AT 1320E ROAD NR CHARLESTON, IL; 934; U.S. Geological Survey (USGS)
NWISDV; 40.89638889; -74.2691667; Carbon, dissolved organic; NWISDV:99134/DataType=MEAN; Dissolved organic carbon, water, in situ, estimated, milligrams per liter; average; Field Observation; Unknown; Passaic River below Pompton Riv at Two Bridges NJ; 2537; U.S. Geological Survey (USGS)
NWISDV; 41.01527778; -96.1577778; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:00630/DataType=MAXIMUM; Nitrate plus nitrite, water, unfiltered, milligrams per liter as nitrogen; MAXIMUM; Field Observation; SurfaceWater; Platte River at Louisville, Nebr.; 859; U.S. Geological Survey (USGS)
NWISDV; 41.2933333; -96.2838889; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:00630/DataType=MAXIMUM; Nitrate plus nitrite, water, unfiltered, milligrams per liter as nitrogen; MAXIMUM; Field Observation; SurfaceWater; Elkhorn River at Waterloo, Nebr.; 179; U.S. Geological Survey (USGS)
NWISDV; 38.70980556; -91.4385; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MINIMUM; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; MINIMUM; Field Observation; SurfaceWater; Missouri River at Hermann, MO; 382; U.S. Geological Survey (USGS)
NWISDV; 41.13663889; -72.30675; Nitrogen, nitrate (NO3); NWISDV:99137/DataType=MEAN; Nitrate, water, in situ, milligrams per liter as nitrogen; average; Field Observation; SurfaceWater; ORIENT HARBOR AT ORIENT NY; 1238; U.S. Geological Survey (USGS)
NWISDV; 40.89638889; -74.2691667; Carbon, dissolved organic; NWISDV:99134/DataType=MINIMUM; Dissolved organic carbon, water, in situ, estimated, milligrams per liter; MINIMUM; Field Observation; Unknown; Passaic River below Pompton Riv at Two Bridges NJ; 2537; U.S. Geological Survey (USGS)
NWISDV; 40.89638889; -74.2691667; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MINIMUM; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; MINIMUM; Field Observation; SurfaceWater; Passaic River below Pompton Riv at Two Bridges NJ; 2277; U.S. Geological Survey (USGS)
NWISDV; 37.30188889; -89.518; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MINIMUM; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; MINIMUM; Field Observation; SurfaceWater; Mississippi River at Cape Girardeau, MO; 579; U.S. Geological Survey (USGS)
NWISDV; 38.70980556; -91.4385; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MAXIMUM; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; MAXIMUM; Field Observation; SurfaceWater; Missouri River at Hermann, MO; 382; U.S. Geological Survey (USGS)
NWISDV; 41.2933333; -96.2838889; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:00630/DataType=MEAN; Nitrate plus nitrite, water, unfiltered, milligrams per liter as nitrogen; average; Field Observation; SurfaceWater; Elkhorn River at Waterloo, Nebr.; 179; U.S. Geological Survey (USGS)
NWISDV; 40.89638889; -74.2691667; Carbon, dissolved organic; NWISDV:99134/DataType=MAXIMUM; Dissolved organic carbon, water, in situ, estimated, milligrams per liter; MAXIMUM; Field Observation; Unknown; Passaic River below Pompton Riv at Two Bridges NJ; 2537; U.S. Geological Survey (USGS)
NWISDV; 41.2933333; -96.2838889; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:00630/DataType=MINIMUM; Nitrate plus nitrite, water, unfiltered, milligrams per liter as nitrogen; MINIMUM; Field Observation; SurfaceWater; Elkhorn River at Waterloo, Nebr.; 179; U.S. Geological Survey (USGS)
NWISDV; 37.30188889; -89.518; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MEAN; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; average; Field Observation; SurfaceWater; Mississippi River at Cape Girardeau, MO; 579; U.S. Geological Survey (USGS)
NWISDV; 40.91777778; -72.6386667; Nitrogen, nitrate (NO3); NWISDV:99137/DataType=MAXIMUM; Nitrate, water, in situ, milligrams per liter as nitrogen; MAXIMUM; Field Observation; SurfaceWater; PECONIC RIVER AT COUNTY HWY 105 AT RIVERHEAD NY; 937; U.S. Geological Survey (USGS)
NWISDV; 40.89638889; -74.2691667; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MEAN; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; average; Field Observation; SurfaceWater; Passaic River below Pompton Riv at Two Bridges NJ; 2277; U.S. Geological Survey (USGS)
NWISDV; 40.89638889; -74.2691667; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MAXIMUM; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; MAXIMUM; Field Observation; SurfaceWater; Passaic River below Pompton Riv at Two Bridges NJ; 2277; U.S. Geological Survey (USGS)
NWISDV; 41.13663889; -72.30675; Nitrogen, nitrate (NO3); NWISDV:99137/DataType=MAXIMUM; Nitrate, water, in situ, milligrams per liter as nitrogen; MAXIMUM; Field Observation; SurfaceWater; ORIENT HARBOR AT ORIENT NY; 1238; U.S. Geological Survey (USGS)
NWISDV; 39.98638889; -74.2233333; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MEAN; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; average; Field Observation; SurfaceWater; Toms River near Toms River NJ; 652; U.S. Geological Survey (USGS)
NWISDV; 40.91777778; -72.6386667; Nitrogen, nitrate (NO3); NWISDV:99137/DataType=MEAN; Nitrate, water, in situ, milligrams per liter as nitrogen; average; Field Observation; SurfaceWater; PECONIC RIVER AT COUNTY HWY 105 AT RIVERHEAD NY; 937; U.S. Geological Survey (USGS)
NWISDV; 41.3199999; -96.4041914; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:00630/DataType=MINIMUM; Nitrate plus nitrite, water, unfiltered, milligrams per liter as nitrogen; MINIMUM; Field Observation; SurfaceWater; Platte River near Leshara, Nebr.; 164; U.S. Geological Survey (USGS)
NWISDV; 38.70980556; -91.4385; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MEAN; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; average; Field Observation; SurfaceWater; Missouri River at Hermann, MO; 382; U.S. Geological Survey (USGS)
NWISDV; 41.3199999; -96.4041914; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:00630/DataType=MEAN; Nitrate plus nitrite, water, unfiltered, milligrams per liter as nitrogen; average; Field Observation; SurfaceWater; Platte River near Leshara, Nebr.; 164; U.S. Geological Survey (USGS)
NWISDV; 41.01527778; -96.1577778; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:00630/DataType=MINIMUM; Nitrate plus nitrite, water, unfiltered, milligrams per liter as nitrogen; MINIMUM; Field Observation; SurfaceWater; Platte River at Louisville, Nebr.; 859; U.S. Geological Survey (USGS)
NWISDV; 41.01527778; -96.1577778; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:00630/DataType=MEAN; Nitrate plus nitrite, water, unfiltered, milligrams per liter as nitrogen; average; Field Observation; SurfaceWater; Platte River at Louisville, Nebr.; 859; U.S. Geological Survey (USGS)
NWISDV; 40.6088333; -73.6561111; Nitrogen, nitrate (NO3); NWISDV:99137/DataType=MAXIMUM; Nitrate, water, in situ, milligrams per liter as nitrogen; MAXIMUM; Field Observation; SurfaceWater; HOG ISLAND CHANNEL AT ISLAND PARK NY; 1741; U.S. Geological Survey (USGS)
NWISDV; 40.6088333; -73.6561111; Nitrogen, nitrate (NO3); NWISDV:99137/DataType=MEAN; Nitrate, water, in situ, milligrams per liter as nitrogen; average; Field Observation; SurfaceWater; HOG ISLAND CHANNEL AT ISLAND PARK NY; 1741; U.S. Geological Survey (USGS)
NWISDV; 40.6088333; -73.6561111; Nitrogen, nitrate (NO3); NWISDV:99137/DataType=MINIMUM; Nitrate, water, in situ, milligrams per liter as nitrogen; MINIMUM; Field Observation; SurfaceWater; HOG ISLAND CHANNEL AT ISLAND PARK NY; 1742; U.S. Geological Survey (USGS)
NWISDV; 40.91777778; -72.6386667; Nitrogen, nitrate (NO3); NWISDV:99137/DataType=MINIMUM; Nitrate, water, in situ, milligrams per liter as nitrogen; MINIMUM; Field Observation; SurfaceWater; PECONIC RIVER AT COUNTY HWY 105 AT RIVERHEAD NY; 934; U.S. Geological Survey (USGS)
NWISDV; 41.13663889; -72.30675; Nitrogen, nitrate (NO3); NWISDV:99137/DataType=MINIMUM; Nitrate, water, in situ, milligrams per liter as nitrogen; MINIMUM; Field Observation; SurfaceWater; ORIENT HARBOR AT ORIENT NY; 1239; U.S. Geological Survey (USGS)
NWISDV; 41.3199999; -96.4041914; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:00630/DataType=MAXIMUM; Nitrate plus nitrite, water, unfiltered, milligrams per liter as nitrogen; MAXIMUM; Field Observation; SurfaceWater; Platte River near Leshara, Nebr.; 164; U.S. Geological Survey (USGS)
NWISDV; 37.30188889; -89.518; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MAXIMUM; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; MAXIMUM; Field Observation; SurfaceWater; Mississippi River at Cape Girardeau, MO; 579; U.S. Geological Survey (USGS)
NWISDV; 38.94977778; -77.12763889; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MINIMUM; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; MINIMUM; Field Observation; SurfaceWater; POTOMAC RIVER NEAR WASH, DC LITTLE FALLS PUMP STA; 1650; U.S. Geological Survey (USGS)
NWISDV; 38.94977778; -77.12763889; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MEAN; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; average; Field Observation; SurfaceWater; POTOMAC RIVER NEAR WASH, DC LITTLE FALLS PUMP STA; 1650; U.S. Geological Survey (USGS)
NWISDV; 38.94977778; -77.12763889; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MAXIMUM; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; MAXIMUM; Field Observation; SurfaceWater; POTOMAC RIVER NEAR WASH, DC LITTLE FALLS PUMP STA; 1650; U.S. Geological Survey (USGS)
NWISDV; 27.64780983; -80.405607; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MAXIMUM; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; MAXIMUM; Field Observation; SurfaceWater; MAIN CANAL AT VERO BEACH, FL; 536; U.S. Geological Survey (USGS)
NWISDV; 27.86641475; -82.23231238; Phosphorus, orthophosphate; NWISDV:70507/DataType=INSTANTANEOUS; Orthophosphate, water, unfiltered, milligrams per liter as phosphorus; INSTANTANEOUS; Field Observation; SurfaceWater; LITHIA SPRINGS NEAR LITHIA FL; 614; U.S. Geological Survey (USGS)
NWISDV; 30.0060603; -82.997352; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MAXIMUM; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; MAXIMUM; Field Observation; SurfaceWater; TROY SPRING NEAR BRANFORD FLA; 496; U.S. Geological Survey (USGS)
NWISDV; 28.01724054; -80.59588719; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MINIMUM; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; MINIMUM; Field Observation; SurfaceWater; TURKEY CREEK AT PALM BAY, FL; 580; U.S. Geological Survey (USGS)
NWISDV; 28.01724054; -80.59588719; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MEAN; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; average; Field Observation; SurfaceWater; TURKEY CREEK AT PALM BAY, FL; 580; U.S. Geological Survey (USGS)
NWISDV; 30.48049106; -83.2443097; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MEAN; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; average; Field Observation; SurfaceWater; MADISON BLUE SPRING NR BLUE SPRINGS, FL; 753; U.S. Geological Survey (USGS)
NWISDV; 27.5044825; -81.8009157; Phosphorus, phosphate (PO4); NWISDV:00650/DataType=INSTANTANEOUS; Phosphate, water, unfiltered, milligrams per liter as PO4; INSTANTANEOUS; Field Observation; SurfaceWater; PEACE RIVER AT ZOLFO SPRINGS FL; 1029; U.S. Geological Survey (USGS)
NWISDV; 30.43944444; -83.0892778; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MEAN; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; average; Field Observation; SurfaceWater; ALAPAHA RISE ABOVE SW 68TH DRIVE NEAR JASPER, FL; 486; U.S. Geological Survey (USGS)
NWISDV; 28.07946057; -80.6294983; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MEAN; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; average; Field Observation; SurfaceWater; CRANE CREEK AT MELBOURNE, FL; 545; U.S. Geological Survey (USGS)
NWISDV; 29.4896808; -82.976791; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MAXIMUM; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; MAXIMUM; Field Observation; SurfaceWater; MANATEE SPRING NR CHIEFLAND FLA; 737; U.S. Geological Survey (USGS)
NWISDV; 28.7553611; -80.8461111; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MEAN; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; average; Field Observation; SurfaceWater; BIG FLOUNDER CREEK NEAR SCOTTSMOOR, FL; 254; U.S. Geological Survey (USGS)
NWISDV; 27.872248; -82.2112008; Phosphorus, phosphate (PO4); NWISDV:00650/DataType=INSTANTANEOUS; Phosphate, water, unfiltered, milligrams per liter as PO4; INSTANTANEOUS; Field Observation; SurfaceWater; ALAFIA RIVER AT LITHIA FL; 870; U.S. Geological Survey (USGS)
NWISDV; 30.48049106; -83.2443097; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MINIMUM; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; MINIMUM; Field Observation; SurfaceWater; MADISON BLUE SPRING NR BLUE SPRINGS, FL; 753; U.S. Geological Survey (USGS)
NWISDV; 38.9602773; -77.0417548; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MEAN; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; average; Field Observation; SurfaceWater; ROCK CREEK AT JOYCE RD WASHINGTON, DC; 287; U.S. Geological Survey (USGS)
NWISDV; 28.07946057; -80.6294983; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MINIMUM; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; MINIMUM; Field Observation; SurfaceWater; CRANE CREEK AT MELBOURNE, FL; 545; U.S. Geological Survey (USGS)
NWISDV; 29.07130556; -82.4266111; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MINIMUM; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; MINIMUM; Field Observation; SurfaceWater; RAINBOW RIVER NEAR DUNNELLON, FL; 350; U.S. Geological Survey (USGS)
NWISDV; 27.79669525; -82.1175877; Phosphorus, phosphate (PO4); NWISDV:00650/DataType=INSTANTANEOUS; Phosphate, water, unfiltered, milligrams per liter as PO4; INSTANTANEOUS; Field Observation; SurfaceWater; SOUTH PRONG ALAFIA RIVER NEAR LITHIA FL; 90; U.S. Geological Survey (USGS)
NWISDV; 30.126055; -83.2259712; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MINIMUM; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; MINIMUM; Field Observation; SurfaceWater; BLUE SPRINGS NEAR DELL,FL; 458; U.S. Geological Survey (USGS)
NWISDV; 28.7553611; -80.8461111; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MINIMUM; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; MINIMUM; Field Observation; SurfaceWater; BIG FLOUNDER CREEK NEAR SCOTTSMOOR, FL; 259; U.S. Geological Survey (USGS)
NWISDV; 30.3152004; -84.3987914; Colored dissolved organic matter; NWISDV:32295/DataType=MEAN; Colored dissolved organic matter (CDOM), water, in situ, single band excitation, fluorescence emission, parts per billion quinine sulfate equivalents (ppb QSE); average; Field Observation; SurfaceWater; FISHER CREEK NEAR HILLIARDVILLE,FL; 486; U.S. Geological Survey (USGS)
NWISDV; 29.04942056; -82.44759948; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MAXIMUM; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; MAXIMUM; Field Observation; SurfaceWater; RAINBOW RIVER AT DUNNELLON, FL; 350; U.S. Geological Survey (USGS)
NWISDV; 27.64780983; -80.405607; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MEAN; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; average; Field Observation; SurfaceWater; MAIN CANAL AT VERO BEACH, FL; 536; U.S. Geological Survey (USGS)
NWISDV; 28.8933611; -82.6055556; Nitrogen, nitrite (NO2) + nitrate (NO3); NWISDV:99133/DataType=MAXIMUM; Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen; MAXIMUM; Field Observation; SurfaceWater; CRYSTAL RIVER AT MOUTH OF KINGS BAY FL; 147; U.S. Geological Survey (USGS)
NWISDV; 27.8839148; -82.10008689; Phosphorus, phosphate (PO4); NWISDV:00650/DataType=INSTANTANEOUS; Phosphate, water, unfiltered, milligrams per liter as PO4; INSTANTANEOUS; Field Observation; SurfaceWater; NORTH PRONG ALAFIA RIVER AT KEYSVILLE FL; 146; U.S. Geological Survey (USGS)
